Product,Product Description,Material Group (for the Product),Material Type (for the Product),IM Material Number,Material Type For IM Material,Material Sub group,IM Material Description,IM Spec Number,ZHE1 Material Number,ZHE1 Material Description,Mfr Part Number,X-Plant Matl Status of ZHE1 Matl,Manufacturer,Manufacturer_Name,Mfr Block Function,Approved_MFG_Location,Source Location,ADM Country,ADM Animal,ADM Tissue
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,21097,ZRO1,CHEM,CHEM L-Tyrosine Disodium 2H2O,RMS-001094,11012969,CHEM L-Tyrosine Disodium 2H2O,CR90024,Z8,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,21097,ZRO1,CHEM,CHEM L-Tyrosine Disodium 2H2O,RMS-001094,11015641,CHEM L-Tyrosine Disodium 2H2O,2094,Z1,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11001319,CHEM Sodium Bicarbonate USP,3509,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11014666,CHEM Sodium Bicarbonate USP,18-63062,Z8,100258252,UNIVAR CANADA LTD,Z5,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,2976,ZRO1,CHEM,CHEM L-Glutamine USP,RMS-000800,11002038,CHEM L-Glutamine USP,2078,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,2976,ZRO1,CHEM,CHEM L-Glutamine USP,RMS-000800,11013703,CHEM L-Glutamine USP,32740,Z2,100041126,AJINOMOTO HEALTH & NUTRITION,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3000110,ZRO1,MEDCP,MEDCP Long R3 IGF-1 GF Liquid,RMS-000218,11002422,MEDCP Long R3 IGF-1 GF Liquid,91590C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3000110,ZRO1,MEDCP,MEDCP Long R3 IGF-1 GF Liquid,RMS-000218,11015181,MEDCP Long R3 IGF-1 GF Liquid,10-1011-125,Z2,100268262,REPLIGEN SWEDEN AB,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3000558,ZRO1,CHEM,CHEM Spermine Tetrahydrochloride,RMS-001310,11008384,CHEM Spermine Tetrahydrochloride,137141,Z2,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,CA,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,US,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002072,ZRO1,MEDIA,MEDIA  ABM 371,RMS-002064,11005770,MEDIA  ABM 371,CR60059,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002072,ZRO1,MEDIA,MEDIA  ABM 371,RMS-002064,11010044,MEDIA  ABM 371,CR60059,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MEX,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013173,"SIUSE Tubng 3/4"" Recirculation",HM00319-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013240,"SIUSE Tubng 3/4"" Recirculation",FTN001-N00-B8151-01,Z2,100050398,MEISSNER FILTRATION PRODUCTS INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11013174,"SIUSE Tubng 3/4"" Vent Tubing",HM00317-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002137,ZRO1,SIUSE,"SIUSE 20"" Assembly Perfusion Tubing",RMS-002111,11005832,"SIUSE 20"" SHR Asmbly-Perfusion Tubng",B106155-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002137,ZRO1,SIUSE,"SIUSE 20"" Assembly Perfusion Tubing",RMS-002111,11014324,"SIUSE 20"" Assembly Perfusion Tubing",FBT131638,Z2,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002192,ZRO1,SIUSE,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",RMS-002163,11005941,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",B106105-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002588,ZRO1,CHEM,CHEM Galactose Low Endotoxin D-(+)-,RMS-002344,11008394,CHEM Galactose Low Endotoxin,6322,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002588,ZRO1,CHEM,CHEM Galactose Low Endotoxin D-(+)-,RMS-002344,11008395,CHEM Galactose Low Endotoxin,ARK2176,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3002588,ZRO1,CHEM,CHEM Galactose Low Endotoxin D-(+)-,RMS-002344,11015631,CHEM Galactose Low Endotoxin D-(+)-,1.37129,Z3,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3003348,ZRO1,FLTR,FLTR Sartofluor GA 0.2 MidiCap,RMS-002515,11007476,FLTR Sartofluor GA 0.2 MidiCap,5185307T9--SS--A,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3003797,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/8"" MACD",RMS-002592,11008283,"SIUSE 2500L Storage bag with 3/8"" MACD",MIL2500L147590,Z2,100046380,EMD MILLIPORE CORP,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3003797,ZRO1,SIUSE,"SIUSE 2500L Storage bag with 3/8"" MACD",RMS-002592,11015081,"SIUSE 2500L Storage bag with 3/8"" MACD",SUT10145,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11008377,SIUSE 5000L ASI IMPULSE PREP BAG,HM00068-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3003848,ZRO1,SIUSE,SIUSE 5000L ASI IMPULSE PREP BAG,RMS-002574,11013236,SIUSE 5000L ASI IMPULSE PREP BAG,HM00315-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3004983,ZRO1,CHEM,CHEM D-Galactose 57500g,RMS-002344,11010478,CHEM D-Galactose 57500g,ARK2176-57.5T,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3004983,ZRO1,CHEM,CHEM D-Galactose 57500g,RMS-002344,11010820,CHEM D-Galactose 57500g,6322-X1,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3004983,ZRO1,CHEM,CHEM D-Galactose 57500g,RMS-002344,11015630,CHEM D-Galactose 57500g,1.37129,Z3,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3004984,ZRO1,MEDIA,MEDIA ABM371 61125g,RMS-002064,11010479,MEDIA ABM371 61125g,CR60059,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3005913,ZRO1,SIUSE,SIUSE 20” XLM Asmbly-perf,RMS-003251,11012293,SIUSE 20” XLM Asmbly-perf.,FBT131638,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001497,SOL ABM371-004 Perfusion Feed Medium 2,,ZHA2,3005913,ZRO1,SIUSE,SIUSE 20” XLM Asmbly-perf,RMS-003251,11014573,SIUSE 20” XLM Asmbly-perf,FBT131638,Z2,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,1296,ZRO1,MEDIA,MEDIA AFM012 Nutrient Feed,RMS-001296,11000531,MEDIA AFM012 Nutrient Feed,68070C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,1296,ZRO1,MEDIA,MEDIA AFM012 Nutrient Feed,RMS-001296,11009950,MEDIA AFM012 Nutrient Feed,68070C,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11000805,CHEM Sodium Hydroxide 10M,5000,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11002798,CHEM Sodium Hydroxide 10M,2010040000,Z8,100102731,BHM CHEMIKALIENHANDEL GMBH,Z5,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11002799,CHEM Sodium Hydroxide 10M,11133-16-9999-5,Z8,100102703,HERKOMMER & BANGERTER VERTRIEBS,Z5,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11001319,CHEM Sodium Bicarbonate USP,3509,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,2140,ZRO1,CHEM,CHEM Sodium Bicarbonate USP,RMS-000202,11014666,CHEM Sodium Bicarbonate USP,18-63062,Z8,100258252,UNIVAR CANADA LTD,Z5,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,2976,ZRO1,CHEM,CHEM L-Glutamine USP,RMS-000800,11002038,CHEM L-Glutamine USP,2078,Z0,100063260,AVANTOR PERFORMANCE,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,2976,ZRO1,CHEM,CHEM L-Glutamine USP,RMS-000800,11013703,CHEM L-Glutamine USP,32740,Z2,100041126,AJINOMOTO HEALTH & NUTRITION,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,CA,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3001023,ZRO1,FLTR,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",RMS-001427,11003069,"FLTR Opticap XL 4"" w/Aervent 0.2Micron",KTGRA04TT3,Z0,100046380,EMD MILLIPORE CORP,Z3,,,US,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3001270,ZRO1,MEDIA,MEDIA  AFM062,RMS-001751,11004176,MEDIA  AFM062,68248C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3001270,ZRO1,MEDIA,MEDIA  AFM062,RMS-001751,11009949,MEDIA  AFM062,68248C,Z0,100060860,SAFC SIGMA ALDRICH INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11005897,"SIUSE Tubng  3/4"" Inflate-Purge",HM00018-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002121,ZRO1,SIUSE,"SIUSE Tubng  3/4"" Inflate-Purge",RMS-002135,11013203,"SIUSE Tubng  3/4"" Inflate-Purge",HM00316-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MEX,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11005898,"SIUSE Tubng 3/4"" Recirculation",HM00026-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013173,"SIUSE Tubng 3/4"" Recirculation",HM00319-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002122,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Recirculation",RMS-002136,11013240,"SIUSE Tubng 3/4"" Recirculation",FTN001-N00-B8151-01,Z2,100050398,MEISSNER FILTRATION PRODUCTS INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11005899,"SIUSE Tubng 3/4"" Vent Tubing",HM00020-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,BOV,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002123,ZRO1,SIUSE,"SIUSE Tubng 3/4"" Vent Tubing",RMS-002137,11013174,"SIUSE Tubng 3/4"" Vent Tubing",HM00317-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002192,ZRO1,SIUSE,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",RMS-002163,11005941,"SIUSE 3/4"" Silicone Ext-TCs, 10' Tubng",B106105-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3002202,ZRO1,SIUSE,SIUSE ¾” ID Tubing Assy Y 1x F 2x M,RMS-002182,11005950,SIUSE ¾” ID Tubing Assy Y 1x F 2x M,B106114-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3003348,ZRO1,FLTR,FLTR Sartofluor GA 0.2 MidiCap,RMS-002515,11007476,FLTR Sartofluor GA 0.2 MidiCap,5185307T9--SS--A,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3003817,ZRO1,SIUSE,SIUSE 750L ASI Impulse Prep Bag,RMS-002430,11008301,SIUSE 750L ASI Impulse Prep Bag,HM00094-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3003817,ZRO1,SIUSE,SIUSE 750L ASI Impulse Prep Bag,RMS-002430,11013235,SIUSE 750L ASI Impulse Prep Bag,HM00314-I,Z2,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3003831,ZRO1,TUBNG,"TUBNG 10"" Filter Assembly w/ACD Outlet",RMS-002432,11008314,TUBNG 10in.SHR Filtr Asmbly w/ACD Outlet,B108179-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3003831,ZRO1,TUBNG,"TUBNG 10"" Filter Assembly w/ACD Outlet",RMS-002432,11014326,"TUBNG 10"" Filter Assembly w/ACD Outlet",FBT131641,Z2,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3003865,ZRO1,MEDIA,MEDIA AFM012 Nutrient Feed 4422g,RMS-001296,11008451,MEDIA AFM012 Nutrient Feed 4422g,68070C,Z0,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3004924,ZRO1,VSLBG,VSLBG 1 X 100L Drum Bag with OPTAs,RMS-002943,11010407,VSLBG 1 X 100L Drum Bag with OPTAs,B111520-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",CA,ND,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3004924,ZRO1,VSLBG,VSLBG 1 X 100L Drum Bag with OPTAs,RMS-002943,11010407,VSLBG 1 X 100L Drum Bag with OPTAs,B111520-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",MX,ND,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3004924,ZRO1,VSLBG,VSLBG 1 X 100L Drum Bag with OPTAs,RMS-002943,11010407,VSLBG 1 X 100L Drum Bag with OPTAs,B111520-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",ND,ND,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3004924,ZRO1,VSLBG,VSLBG 1 X 100L Drum Bag with OPTAs,RMS-002943,11010407,VSLBG 1 X 100L Drum Bag with OPTAs,B111520-I,Z0,100090638,ADVANCED SCIENTIFICS INC,Z3,"MILLERSBURG, PA, US;","MILLERSBURG, PA, US;",US,ND,TLW
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3005912,ZRO1,SIUSE,SIUSE 10” XLM Filter Asmbly w/ACD,RMS-003250,11012258,SIUSE 10” XLM Filter Asmbly w/ACD,FBT131641,Z0,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3005912,ZRO1,SIUSE,SIUSE 10” XLM Filter Asmbly w/ACD,RMS-003250,11014572,SIUSE 10” XLM Filter Asmbly w/ACD,FBT131641,Z2,100073496,SARTORIUS STEDIM NORTH AMERICA INC,Z3,,,,,
7001498,SOL AFM062-002 Feed Medium N-1,,ZHA2,3006414,ZRO1,CHEM,CHEM Poloxamer 188 NF,RMS-003325,11013069,CHEM Poloxamer 188 NF,CR90061,Z2,100044499,SAFC BIOSCIENCES INC,Z3,,,,,
7001499,SOL AFM115-001 Feed Medium Production,,ZHA2,2078,ZRO1,CHEM,CHEM Sodium Hydroxide 10M,RMS-000922,11000805,CHEM Sodium Hydroxide 10M,5000,Z2,100063260,AVANTOR PERFORMANCE,Z3,,,,,
